,date,close,open,high,low,volume
29,2018-12-05,210131.0,208657.0,210769.0,208657.0,492716.0
30,2018-12-06,206869.0,209462.0,209462.0,206400.0,537409.0
31,2018-12-07,207576.0,208168.0,208684.0,206562.0,371590.0
32,2018-12-10,205379.0,204845.0,206178.0,204321.0,344164.0
33,2018-12-11,205297.0,205816.0,206094.0,204717.0,273932.0
34,2018-12-12,208257.0,206277.0,208477.0,206113.0,457126.0
35,2018-12-13,209555.0,208743.0,210443.0,208437.0,379818.0
36,2018-12-14,206938.0,209564.0,209564.0,206140.0,448237.0
37,2018-12-17,207109.0,207121.0,207593.0,206551.0,444522.0
38,2018-12-18,206211.0,205739.0,207431.0,205426.0,429530.0
39,2018-12-19,207884.0,206895.0,208065.0,206301.0,418796.0
40,2018-12-20,206012.0,206370.0,207108.0,204752.0,421064.0
41,2018-12-21,206149.0,205270.0,206151.0,204976.0,311388.0
42,2018-12-24,205501.0,205038.0,205994.0,204618.0,285275.0
43,2018-12-26,202801.0,202881.0,203783.0,201428.0,321499.0
44,2018-12-27,202844.0,203209.0,203557.0,202139.0,398021.0
45,2018-12-28,204104.0,203670.0,204697.0,203541.0,352677.0
46,2019-01-02,201000.0,205055.0,205345.0,200427.0,326367.0
47,2019-01-03,199370.0,201181.0,201472.0,199165.0,427976.0
48,2019-01-04,201025.0,199240.0,201156.0,198453.0,408990.0
49,2019-01-07,203710.0,203424.0,204806.0,203090.0,440191.0
50,2019-01-08,202527.0,203868.0,204270.0,202359.0,397831.0
51,2019-01-09,206471.0,203419.0,206823.0,203419.0,386247.0
52,2019-01-10,206328.0,206573.0,207281.0,205716.0,382877.0
53,2019-01-11,207557.0,207036.0,207699.0,206399.0,380061.0
54,2019-01-14,206452.0,207049.0,207394.0,205946.0,432890.0
55,2019-01-15,209718.0,206914.0,209801.0,206758.0,439488.0
56,2019-01-16,210610.0,209865.0,210635.0,209192.0,500078.0
57,2019-01-17,210706.0,211014.0,211743.0,210170.0,475884.0
58,2019-01-18,212428.0,211643.0,212450.0,211344.0,456737.0
59,2019-01-21,212461.0,213387.0,213417.0,211445.0,398034.0
60,2019-01-22,211777.0,212603.0,212937.0,210891.0,419441.0
61,2019-01-23,212778.0,210872.0,213105.0,210674.0,408600.0
62,2019-01-24,214503.0,212788.0,214508.0,212548.0,413652.0
63,2019-01-25,217773.0,214792.0,217801.0,214664.0,410001.0
64,2019-01-28,217730.0,218441.0,218815.0,216917.0,371618.0
65,2019-01-29,218336.0,217283.0,218336.0,216253.0,552586.0
66,2019-01-30,220620.0,218349.0,220620.0,217788.0,480390.0
67,2019-01-31,220485.0,222288.0,222288.0,220122.0,545247.0
68,2019-02-01,220346.0,221193.0,221878.0,220141.0,479378.0
69,2019-02-07,220342.0,221577.0,221579.0,219677.0,427842.0
70,2019-02-08,217705.0,219201.0,219248.0,217196.0,391029.0
71,2019-02-11,218073.0,218054.0,218158.0,216736.0,406059.0
72,2019-02-12,219047.0,218271.0,219505.0,217859.0,429940.0
73,2019-02-13,220148.0,220000.0,220371.0,219475.0,421989.0
74,2019-02-14,222585.0,219592.0,222585.0,218609.0,573362.0
75,2019-02-15,219609.0,221094.0,221094.0,218771.0,400591.0
76,2019-02-18,221089.0,220736.0,221732.0,220300.0,314370.0
77,2019-02-19,220563.0,220896.0,221387.0,219334.0,389093.0
78,2019-02-20,222976.0,221674.0,223468.0,221383.0,374342.0
79,2019-02-21,222866.0,222426.0,223431.0,221319.0,382510.0
80,2019-02-22,223050.0,222232.0,223050.0,221708.0,409310.0
81,2019-02-25,223256.0,224113.0,224176.0,222464.0,339233.0
82,2019-02-26,222660.0,223037.0,223570.0,222176.0,331962.0
83,2019-02-27,223479.0,223446.0,223777.0,222816.0,301513.0
84,2019-02-28,219544.0,223158.0,223393.0,219544.0,510022.0
85,2019-03-04,219066.0,221097.0,221602.0,218856.0,373166.0
86,2019-03-05,217923.0,218335.0,218574.0,217133.0,313145.0
87,2019-03-06,217560.0,217711.0,217901.0,216846.0,328943.0
88,2019-03-07,216579.0,217319.0,218119.0,215519.0,292578.0
89,2019-03-08,213744.0,215280.0,215967.0,213744.0,313314.0
90,2019-03-11,213810.0,214029.0,214531.0,212554.0,272103.0
91,2019-03-12,215718.0,215461.0,216169.0,215096.0,355282.0
92,2019-03-13,214841.0,215266.0,215411.0,213416.0,285600.0
93,2019-03-14,215568.0,215435.0,215834.0,214231.0,341009.0
94,2019-03-15,217611.0,215296.0,218177.0,215259.0,387135.0
95,2019-03-18,217949.0,217969.0,218390.0,217234.0,257951.0
96,2019-03-19,217762.0,218303.0,218376.0,217105.0,319702.0
97,2019-03-20,217710.0,217141.0,217719.0,215221.0,317606.0
98,2019-03-21,218488.0,218311.0,220032.0,217370.0,342747.0
99,2019-03-22,218695.0,219272.0,219542.0,217877.0,333617.0
100,2019-03-25,214486.0,215880.0,215925.0,214370.0,307071.0
101,2019-03-26,214880.0,215298.0,215390.0,214363.0,301253.0
102,2019-03-27,214562.0,214719.0,215291.0,213242.0,363169.0
103,2019-03-28,212810.0,213125.0,213640.0,212093.0,288036.0
104,2019-03-29,214067.0,213845.0,214330.0,212407.0,364618.0
105,2019-04-01,216828.0,215331.0,217149.0,215331.0,263312.0
106,2019-04-02,217718.0,217720.0,218137.0,217184.0,257453.0
107,2019-04-03,220327.0,217681.0,220329.0,217283.0,358644.0
108,2019-04-04,220653.0,220104.0,221615.0,219866.0,431013.0
109,2019-04-05,220961.0,220636.0,221482.0,220526.0,517153.0
110,2019-04-08,221060.0,221766.0,221787.0,220249.0,347910.0
111,2019-04-09,221356.0,221232.0,222162.0,220354.0,414809.0
112,2019-04-10,222439.0,220620.0,222502.0,220382.0,399694.0
113,2019-04-11,222444.0,222769.0,223041.0,221718.0,402016.0
114,2019-04-12,223345.0,222110.0,223345.0,221288.0,449634.0
115,2019-04-15,224288.0,224231.0,225122.0,224029.0,404160.0
116,2019-04-16,224863.0,224106.0,224989.0,223572.0,569056.0
117,2019-04-17,224589.0,224905.0,225205.0,224201.0,452474.0
118,2019-04-18,221377.0,224880.0,225011.0,221043.0,573343.0
119,2019-04-19,221615.0,222342.0,222537.0,221558.0,525263.0
120,2019-04-22,221665.0,221850.0,222794.0,220725.0,493984.0
121,2019-04-23,222051.0,221761.0,222392.0,221214.0,481177.0
122,2019-04-24,220103.0,222975.0,222975.0,219029.0,575099.0
123,2019-04-25,219050.0,219547.0,220089.0,218744.0,441137.0
124,2019-04-26,217931.0,217813.0,218652.0,216815.0,570172.0
125,2019-04-29,221643.0,218341.0,221643.0,218182.0,380823.0
126,2019-04-30,220359.0,221343.0,221577.0,218633.0,381413.0
127,2019-05-02,221275.0,219294.0,221703.0,219130.0,369059.0
128,2019-05-03,219632.0,220944.0,221136.0,219236.0,617877.0
129,2019-05-07,217699.0,217239.0,217951.0,216044.0,484097.0
130,2019-05-08,216801.0,215134.0,217934.0,215134.0,456333.0
131,2019-05-09,210201.0,215979.0,216498.0,210201.0,743506.0
132,2019-05-10,210804.0,211842.0,212492.0,209039.0,714766.0
133,2019-05-13,207901.0,209180.0,210109.0,207772.0,505750.0
134,2019-05-14,208184.0,206024.0,209341.0,205674.0,696195.0
135,2019-05-15,209278.0,208192.0,210001.0,207646.0,577794.0
136,2019-05-16,206769.0,209488.0,209558.0,206244.0,745164.0
137,2019-05-17,205580.0,208157.0,208283.0,205379.0,537380.0
138,2019-05-20,205571.0,206653.0,207710.0,205169.0,640195.0
139,2019-05-21,206125.0,205695.0,207647.0,205369.0,526858.0
140,2019-05-22,206486.0,206865.0,207080.0,204801.0,509974.0
141,2019-05-23,205959.0,206325.0,206586.0,204682.0,509268.0
142,2019-05-24,204531.0,204730.0,205738.0,203598.0,480647.0
143,2019-05-27,204421.0,204425.0,205513.0,203587.0,351616.0
144,2019-05-28,204883.0,204477.0,205842.0,203852.0,494478.0
145,2019-05-29,202332.0,204671.0,204671.0,201625.0,380893.0
146,2019-05-30,203880.0,202433.0,204066.0,202391.0,461850.0
147,2019-05-31,204174.0,202903.0,204890.0,202297.0,439181.0
148,2019-06-03,206785.0,203103.0,207058.0,202917.0,387145.0
149,2019-06-04,206697.0,206678.0,207219.0,206098.0,435991.0
150,2019-06-05,206911.0,208416.0,208649.0,206571.0,380156.0
151,2019-06-07,207233.0,207078.0,208116.0,205797.0,368392.0
152,2019-06-10,209949.0,208737.0,209965.0,207551.0,457640.0
153,2019-06-11,211181.0,209609.0,211457.0,209460.0,550740.0
154,2019-06-12,210875.0,211166.0,211889.0,210441.0,693507.0
155,2019-06-13,210315.0,210446.0,210801.0,208192.0,553393.0
156,2019-06-14,209541.0,209632.0,210302.0,208747.0,473370.0
157,2019-06-17,209073.0,209171.0,210359.0,208725.0,561550.0
158,2019-06-18,209871.0,208931.0,210302.0,208931.0,600964.0
159,2019-06-19,212478.0,211954.0,212674.0,211764.0,862980.0
160,2019-06-20,213129.0,212178.0,213177.0,212042.0,1007158.0
161,2019-06-21,212562.0,213238.0,213268.0,212015.0,692027.0
162,2019-06-24,212633.0,213032.0,213448.0,212388.0,669639.0
163,2019-06-25,212164.0,212574.0,213624.0,211511.0,642999.0
164,2019-06-26,212185.0,212020.0,212825.0,211572.0,736851.0
165,2019-06-27,213432.0,212073.0,214127.0,211822.0,644900.0
166,2019-06-28,213062.0,213506.0,213924.0,212397.0,537274.0
167,2019-07-01,212974.0,214724.0,214724.0,212687.0,412291.0
168,2019-07-02,212202.0,212207.0,213086.0,211252.0,460830.0
169,2019-07-03,209602.0,212075.0,212771.0,209332.0,522709.0
170,2019-07-04,210873.0,210236.0,210880.0,208897.0,446932.0
171,2019-07-05,211059.0,211100.0,211543.0,209623.0,459391.0
172,2019-07-08,206417.0,209191.0,209254.0,206378.0,515950.0
173,2019-07-09,205203.0,207035.0,207530.0,205203.0,440122.0
174,2019-07-10,205878.0,206155.0,206820.0,205648.0,355677.0
175,2019-07-11,208058.0,207059.0,208824.0,207021.0,376675.0
176,2019-07-12,208666.0,208353.0,209043.0,207735.0,403935.0
177,2019-07-15,208248.0,208339.0,208834.0,207310.0,463519.0
178,2019-07-16,209187.0,208446.0,209667.0,207874.0,682802.0
179,2019-07-17,207292.0,207991.0,208001.0,206349.0,761626.0
180,2019-07-18,206655.0,206866.0,207320.0,206133.0,446644.0
181,2019-07-19,209436.0,208021.0,209673.0,207651.0,394904.0
182,2019-07-22,209334.0,209035.0,209934.0,208751.0,332629.0
183,2019-07-23,210145.0,209576.0,210639.0,209538.0,648123.0
184,2019-07-24,208230.0,209716.0,210568.0,208066.0,851392.0
185,2019-07-25,207448.0,208567.0,208881.0,206108.0,598634.0
186,2019-07-26,206626.0,206335.0,206816.0,205464.0,589074.0
187,2019-07-29,202948.0,205913.0,206313.0,202501.0,608670.0
188,2019-07-30,203868.0,203532.0,204459.0,203261.0,547029.0
189,2019-07-31,202455.0,203646.0,204116.0,201095.0,589386.0
190,2019-08-01,201734.0,201509.0,203223.0,200933.0,461743.0
191,2019-08-02,199813.0,199531.0,200531.0,198712.0,438538.0
192,2019-08-05,194698.0,198593.0,198764.0,194539.0,639603.0
193,2019-08-06,191750.0,190036.0,194853.0,189181.0,739588.0
194,2019-08-07,190971.0,192533.0,192929.0,190161.0,760777.0
195,2019-08-08,192061.0,192628.0,193795.0,191581.0,777165.0
196,2019-08-09,193775.0,194006.0,194694.0,193614.0,654344.0
197,2019-08-12,194229.0,194153.0,194919.0,193325.0,427140.0
198,2019-08-13,192583.0,192876.0,193768.0,192358.0,660040.0
199,2019-08-14,193837.0,194618.0,195222.0,193723.0,699585.0
200,2019-08-16,192717.0,192149.0,192770.0,191172.0,421682.0
201,2019-08-19,193990.0,193664.0,194309.0,193144.0,481022.0
202,2019-08-20,196025.0,194299.0,196416.0,193753.0,463604.0
203,2019-08-21,196465.0,195457.0,197112.0,195447.0,391567.0
204,2019-08-22,195101.0,196660.0,196796.0,195101.0,435564.0
205,2019-08-23,194830.0,194242.0,195385.0,194060.0,381086.0
206,2019-08-26,191631.0,191534.0,192449.0,190992.0,324853.0
207,2019-08-27,192460.0,192898.0,193742.0,191928.0,427042.0
208,2019-08-28,194109.0,192996.0,194362.0,192643.0,284344.0
209,2019-08-29,193341.0,194355.0,194715.0,192849.0,285103.0
210,2019-08-30,196779.0,195166.0,197121.0,195130.0,317733.0
211,2019-09-02,196919.0,196119.0,197325.0,195859.0,262154.0
212,2019-09-03,196569.0,196650.0,197637.0,196015.0,342077.0
213,2019-09-04,198853.0,196243.0,198853.0,196208.0,348722.0
214,2019-09-05,200475.0,199362.0,201539.0,199251.0,488067.0
215,2019-09-06,200913.0,201611.0,201720.0,200569.0,384440.0
216,2019-09-09,201955.0,201338.0,202980.0,201328.0,511821.0
217,2019-09-10,203208.0,202479.0,203428.0,202158.0,504390.0
218,2019-09-11,204920.0,204372.0,205080.0,204004.0,429075.0
219,2019-09-16,206222.0,205626.0,206222.0,204480.0,493516.0
220,2019-09-17,206233.0,205872.0,206633.0,205517.0,507995.0
221,2019-09-18,207073.0,206442.0,207563.0,205852.0,613147.0
222,2019-09-19,208035.0,207053.0,208981.0,207053.0,493037.0
223,2019-09-20,209152.0,208086.0,209237.0,207730.0,589919.0
224,2019-09-23,209170.0,208770.0,209554.0,208560.0,420948.0
225,2019-09-24,210104.0,209019.0,210163.0,208591.0,535771.0
226,2019-09-25,207339.0,209347.0,209527.0,207241.0,651551.0
227,2019-09-26,207452.0,208266.0,208733.0,206434.0,430577.0
228,2019-09-27,204993.0,206696.0,206696.0,204475.0,285943.0
229,2019-09-30,206305.0,204577.0,206499.0,204201.0,327625.0
230,2019-10-01,207242.0,206244.0,207748.0,205791.0,389336.0
231,2019-10-02,203191.0,205823.0,205823.0,203191.0,414460.0
232,2019-10-04,202069.0,202840.0,203943.0,202069.0,402940.0
233,2019-10-07,202173.0,203153.0,203494.0,201619.0,322184.0
234,2019-10-08,204625.0,202937.0,204681.0,202463.0,437517.0
235,2019-10-10,202815.0,203013.0,204088.0,201090.0,445846.0
236,2019-10-11,204461.0,204808.0,205394.0,204048.0,381147.0
237,2019-10-14,206740.0,206813.0,207510.0,206553.0,511215.0
238,2019-10-15,206817.0,206478.0,207321.0,206434.0,464533.0
239,2019-10-16,208283.0,208092.0,209001.0,207380.0,524545.0
240,2019-10-17,207794.0,208176.0,208715.0,207249.0,314177.0
241,2019-10-18,206069.0,208223.0,208854.0,205789.0,516687.0
242,2019-10-21,206484.0,206797.0,206797.0,205933.0,606108.0
243,2019-10-22,208886.0,207629.0,209381.0,207308.0,504063.0
244,2019-10-23,208062.0,208681.0,208825.0,207488.0,429453.0
245,2019-10-24,208566.0,208985.0,208985.0,206790.0,367717.0
246,2019-10-25,208789.0,209116.0,209124.0,207930.0,348686.0
247,2019-10-28,209360.0,209667.0,210439.0,208976.0,269233.0
248,2019-10-29,209269.0,210392.0,210517.0,208804.0,357662.0
249,2019-10-30,208027.0,209351.0,209351.0,207554.0,415551.0
250,2019-10-31,208348.0,208922.0,210371.0,208348.0,461322.0
251,2019-11-01,210020.0,208479.0,210042.0,208153.0,418314.0
252,2019-11-04,213024.0,211132.0,213083.0,211132.0,476256.0
253,2019-11-05,214264.0,213366.0,214312.0,212870.0,400643.0
254,2019-11-06,214415.0,214269.0,215623.0,213883.0,410084.0
255,2019-11-07,214429.0,214105.0,214701.0,213545.0,425662.0
256,2019-11-08,213723.0,215418.0,215594.0,213375.0,574127.0
257,2019-11-11,212409.0,213907.0,213907.0,211907.0,617265.0
258,2019-11-12,214092.0,213126.0,214094.0,212180.0,610428.0
259,2019-11-13,212245.0,213248.0,213337.0,211867.0,664365.0
260,2019-11-14,213923.0,212754.0,213923.0,212132.0,521109.0
261,2019-11-15,216218.0,213796.0,216502.0,213526.0,556246.0
262,2019-11-18,216069.0,216189.0,216589.0,215197.0,489233.0
263,2019-11-19,215324.0,215104.0,215441.0,213701.0,826885.0
264,2019-11-20,212532.0,214006.0,214597.0,212380.0,581056.0
265,2019-11-21,209660.0,212365.0,212536.0,208819.0,579554.0
266,2019-11-22,210196.0,209889.0,210642.0,209399.0,519852.0
267,2019-11-25,212350.0,211714.0,213004.0,211607.0,397676.0
268,2019-11-26,212135.0,212927.0,213964.0,212085.0,532600.0
269,2019-11-27,212785.0,213447.0,213630.0,211807.0,367796.0
270,2019-11-28,211860.0,211693.0,212775.0,211658.0,335227.0
271,2019-11-29,208796.0,212553.0,212553.0,208510.0,433260.0
272,2019-12-02,209192.0,209755.0,210387.0,208892.0,385343.0
273,2019-12-03,208407.0,207502.0,208571.0,206660.0,450039.0
274,2019-12-04,206889.0,207084.0,207291.0,205745.0,347002.0
275,2019-12-05,206074.0,207831.0,208429.0,205356.0,472188.0
276,2019-12-06,208185.0,207244.0,208444.0,207017.0,440188.0
277,2019-12-09,208865.0,209194.0,209381.0,208431.0,393126.0
278,2019-12-10,209800.0,208122.0,210048.0,208016.0,500064.0
279,2019-12-11,210562.0,209828.0,210922.0,209248.0,668731.0
280,2019-12-12,213735.0,212013.0,213893.0,212013.0,584636.0
281,2019-12-13,217025.0,216463.0,217025.0,215945.0,540027.0
282,2019-12-16,216815.0,216805.0,217501.0,216629.0,377053.0
283,2019-12-17,219568.0,217940.0,219601.0,217109.0,599534.0
284,2019-12-18,219476.0,219492.0,220404.0,218732.0,591106.0
285,2019-12-19,219656.0,219942.0,220473.0,218659.0,643143.0
286,2019-12-20,220418.0,220557.0,220682.0,219480.0,646682.0
287,2019-12-23,220371.0,220822.0,220920.0,219643.0,502034.0
288,2019-12-24,219008.0,220623.0,220623.0,218758.0,569967.0
289,2019-12-26,219793.0,219222.0,219801.0,218390.0,571309.0
290,2019-12-27,220421.0,218370.0,221555.0,217740.0,490167.0
291,2019-12-30,219767.0,220262.0,220804.0,219565.0,416403.0
292,2020-01-02,217517.0,220121.0,220232.0,217184.0,494677.0
293,2020-01-03,217646.0,219258.0,220338.0,216539.0,631562.0
294,2020-01-06,215507.0,215497.0,216442.0,214995.0,592670.0
295,2020-01-07,217554.0,216660.0,218162.0,216427.0,568235.0
296,2020-01-08,215131.0,215627.0,216232.0,213772.0,913830.0
297,2020-01-09,218645.0,218220.0,218645.0,217216.0,592603.0
298,2020-01-10,220639.0,218948.0,220692.0,218810.0,594536.0
299,2020-01-13,222926.0,220449.0,223043.0,220449.0,488288.0
300,2020-01-14,223888.0,224306.0,225079.0,223294.0,835899.0
301,2020-01-15,223098.0,222980.0,223821.0,222339.0,746156.0
302,2020-01-16,224805.0,223193.0,224909.0,222541.0,808331.0
303,2020-01-17,225057.0,226157.0,226871.0,224558.0,580816.0
304,2020-01-20,226264.0,226140.0,227723.0,225809.0,545491.0
305,2020-01-21,223969.0,225981.0,226631.0,223825.0,770319.0
306,2020-01-22,226725.0,223853.0,226927.0,223513.0,608509.0
307,2020-01-23,224613.0,225454.0,226063.0,224194.0,509608.0
308,2020-01-28,217672.0,219222.0,219993.0,216623.0,808878.0
309,2020-01-29,218528.0,218818.0,219545.0,217233.0,692300.0
310,2020-01-30,214800.0,218154.0,218745.0,213972.0,602838.0
311,2020-01-31,211901.0,216060.0,216723.0,211901.0,710507.0
312,2020-02-03,211888.0,208661.0,212673.0,208274.0,836699.0
313,2020-02-04,215790.0,212122.0,216232.0,212053.0,624641.0
314,2020-02-05,216563.0,217726.0,218152.0,215488.0,574395.0
315,2020-02-06,222794.0,218477.0,222999.0,218225.0,695216.0
316,2020-02-07,221195.0,222149.0,222392.0,219814.0,800342.0
317,2020-02-10,220107.0,218563.0,220339.0,218051.0,609566.0
318,2020-02-11,222312.0,221350.0,223332.0,221125.0,526211.0
319,2020-02-12,223838.0,222595.0,224224.0,221477.0,632462.0
320,2020-02-13,223296.0,224572.0,225549.0,223030.0,638666.0
321,2020-02-14,224359.0,223271.0,225150.0,222190.0,597224.0
322,2020-02-17,224217.0,224307.0,225005.0,223026.0,458247.0
323,2020-02-18,220888.0,222598.0,223293.0,220521.0,470424.0
324,2020-02-19,221034.0,222251.0,222600.0,219120.0,591155.0
325,2020-02-20,219550.0,222355.0,222818.0,218672.0,709563.0
326,2020-02-21,216284.0,216565.0,218443.0,216028.0,635474.0
327,2020-02-24,207904.0,211404.0,212006.0,207903.0,948620.0
328,2020-02-25,210361.0,207555.0,210549.0,207150.0,1565588.0
329,2020-02-26,207677.0,206407.0,208964.0,205913.0,810937.0
330,2020-02-27,205489.0,207387.0,208540.0,204915.0,562775.0
331,2020-02-28,198701.0,202017.0,203101.0,198082.0,671551.0
332,2020-03-02,200251.0,199703.0,201707.0,196934.0,528103.0
333,2020-03-03,201415.0,205185.0,205185.0,200939.0,615692.0
334,2020-03-04,205933.0,200581.0,206359.0,200581.0,606287.0
335,2020-03-05,208526.0,207811.0,208908.0,205999.0,675205.0
336,2020-03-06,204022.0,205309.0,206257.0,203213.0,865588.0
337,2020-03-09,195477.0,198102.0,198950.0,194690.0,666868.0
338,2020-03-10,196293.0,194285.0,196817.0,193472.0,638564.0
339,2020-03-11,190827.0,196567.0,196770.0,189827.0,679716.0
340,2020-03-12,183433.0,188797.0,189723.0,180856.0,850344.0
341,2020-03-13,177144.0,172268.0,180931.0,168060.0,1035277.0
342,2020-03-16,171486.0,180543.0,180543.0,171438.0,682003.0
343,2020-03-17,167244.0,164084.0,172297.0,163788.0,649779.0
344,2020-03-18,159120.0,168612.0,169395.0,159112.0,728007.0
345,2020-03-19,145764.0,162609.0,162609.0,143943.0,977674.0
346,2020-03-20,156615.0,149849.0,156682.0,146648.0,817021.0
347,2020-03-23,148246.0,147445.0,151675.0,145841.0,647528.0
348,2020-03-24,160997.0,152369.0,160997.0,150868.0,679288.0
349,2020-03-25,170476.0,166819.0,170764.0,164528.0,872808.0
350,2020-03-26,168624.0,169911.0,173575.0,167923.0,992473.0
351,2020-03-27,171773.0,175607.0,175905.0,166821.0,1077526.0
352,2020-03-30,171712.0,167034.0,172963.0,165995.0,767776.0
353,2020-03-31,175464.0,173929.0,175781.0,172262.0,1037488.0
354,2020-04-01,168546.0,173728.0,176244.0,168537.0,1243590.0
355,2020-04-02,172486.0,169353.0,172676.0,166413.0,766313.0
356,2020-04-03,172544.0,173117.0,174391.0,170668.0,1000086.0
357,2020-04-06,179188.0,174525.0,179419.0,174267.0,1219388.0
358,2020-04-07,182360.0,182672.0,183897.0,179192.0,951738.0
359,2020-04-08,180714.0,181575.0,184216.0,180180.0,907493.0
360,2020-04-09,183621.0,183809.0,183933.0,181830.0,920570.0
361,2020-04-10,186070.0,183576.0,186110.0,182443.0,992548.0
362,2020-04-13,182576.0,185330.0,185330.0,182576.0,1017751.0
363,2020-04-14,185708.0,184641.0,186446.0,183717.0,886766.0
364,2020-04-16,185707.0,183951.0,186223.0,182813.0,878338.0
365,2020-04-17,191453.0,189331.0,192602.0,189319.0,1667459.0
366,2020-04-20,189836.0,190834.0,192525.0,189317.0,1087463.0
367,2020-04-21,187938.0,188678.0,189832.0,184166.0,1174293.0
368,2020-04-22,189615.0,185551.0,189790.0,184485.0,820359.0
369,2020-04-23,191473.0,190745.0,192353.0,189598.0,683719.0
370,2020-04-24,188901.0,190607.0,190829.0,188071.0,933917.0
371,2020-04-27,192277.0,189706.0,192982.0,189462.0,735662.0
372,2020-04-28,193409.0,193125.0,194179.0,191163.0,1173476.0
373,2020-04-29,194756.0,193689.0,195751.0,193431.0,1984181.0
374,2020-05-04,189537.0,190642.0,191866.0,189429.0,1146855.0
375,2020-05-06,192876.0,191945.0,192876.0,190255.0,1082526.0
376,2020-05-07,192861.0,192200.0,193850.0,191857.0,775657.0
377,2020-05-08,194582.0,194494.0,195689.0,194254.0,784772.0
378,2020-05-11,193540.0,195351.0,196046.0,193287.0,591282.0
379,2020-05-12,192217.0,193862.0,193862.0,190517.0,799930.0
380,2020-05-13,194042.0,189750.0,194042.0,189724.0,618783.0
381,2020-05-14,192496.0,192244.0,193143.0,191349.0,760646.0
382,2020-05-15,192728.0,193763.0,193859.0,191321.0,866357.0
383,2020-05-18,193711.0,193451.0,194307.0,192114.0,761695.0
384,2020-05-19,198061.0,197747.0,198377.0,196859.0,773414.0
385,2020-05-20,198964.0,197212.0,199220.0,197212.0,699446.0
386,2020-05-21,199831.0,200320.0,200495.0,199300.0,601199.0
387,2020-05-22,197013.0,200160.0,200265.0,196140.0,847467.0
388,2020-05-25,199460.0,198051.0,199490.0,196784.0,641458.0
389,2020-05-26,202978.0,200100.0,202989.0,199794.0,1017804.0
390,2020-05-27,203120.0,202790.0,204344.0,201982.0,1178847.0
391,2020-05-28,202854.0,204708.0,205452.0,200375.0,1172134.0
392,2020-05-29,202960.0,201837.0,203889.0,200662.0,1086214.0
393,2020-06-01,206508.0,203704.0,206538.0,203563.0,997348.0
394,2020-06-02,208719.0,206145.0,208943.0,205914.0,1000332.0
395,2020-06-03,214700.0,210855.0,215655.0,210769.0,1152001.0
396,2020-06-04,215118.0,218164.0,219100.0,213968.0,1393307.0
397,2020-06-05,218187.0,215117.0,218725.0,213818.0,854591.0
398,2020-06-08,218429.0,221560.0,221721.0,217496.0,854035.0
399,2020-06-09,218892.0,220623.0,221217.0,216601.0,817085.0
400,2020-06-10,219569.0,218791.0,220068.0,217812.0,706294.0
401,2020-06-11,217678.0,218436.0,220072.0,214851.0,827381.0
402,2020-06-12,213230.0,208824.0,213712.0,208463.0,689896.0
403,2020-06-15,203082.0,211441.0,212967.0,203082.0,1072277.0
404,2020-06-16,213805.0,209109.0,213808.0,207902.0,973638.0
405,2020-06-17,214105.0,213318.0,215437.0,210526.0,927515.0
406,2020-06-18,213348.0,213435.0,214513.0,212029.0,767184.0
407,2020-06-19,214132.0,215309.0,215357.0,210891.0,1079452.0
408,2020-06-22,212673.0,212638.0,214288.0,212210.0,789371.0
409,2020-06-23,213124.0,214913.0,215815.0,211051.0,917567.0
410,2020-06-24,216151.0,214593.0,217186.0,214391.0,913896.0
411,2020-06-25,211237.0,213045.0,214333.0,211237.0,1017720.0
412,2020-06-26,213465.0,213747.0,214204.0,211525.0,761043.0
413,2020-06-29,209348.0,210554.0,212050.0,208784.0,643155.0
414,2020-06-30,210833.0,212438.0,213438.0,210826.0,708604.0
415,2020-07-01,210670.0,212881.0,213355.0,210133.0,1116220.0
416,2020-07-02,213537.0,211672.0,213537.0,211398.0,1091965.0
417,2020-07-03,215241.0,214789.0,215354.0,213530.0,770054.0
418,2020-07-06,218793.0,215895.0,219128.0,215771.0,666902.0
419,2020-07-07,216417.0,220204.0,220679.0,216403.0,847434.0
420,2020-07-08,215888.0,216676.0,217383.0,215089.0,677810.0
421,2020-07-09,216790.0,217115.0,218148.0,216674.0,619368.0
422,2020-07-10,215025.0,217144.0,217152.0,214029.0,886987.0
423,2020-07-13,218606.0,217051.0,218880.0,216307.0,650230.0
424,2020-07-14,218361.0,217643.0,218361.0,216560.0,810952.0
425,2020-07-15,220188.0,220873.0,221697.0,219066.0,830266.0
426,2020-07-16,218376.0,220330.0,220734.0,217782.0,784637.0
427,2020-07-17,220119.0,218785.0,220420.0,218785.0,569297.0
